surveyId,fold,spatial_block,country,pa_distance_bucket,shift_risk,true_cardinality,predicted_cardinality,matched_v27_f1,v28_f1,delta_f1,species_swaps
1443500,0,+0223:+0036,Denmark,20_to_50km,0.34011683,15,16,0.6451612903225806,0.6451612903225806,0.0,0
1443883,0,+0219:+0041,Denmark,20_to_50km,0.29326943,14,15,0.5517241379310345,0.5517241379310345,0.0,0
1446879,0,+0219:+0038,Denmark,20_to_50km,0.3451689,19,19,0.3157894736842105,0.3157894736842105,0.0,0
1447235,0,+0223:+0036,Denmark,20_to_50km,0.30879867,15,16,0.25806451612903225,0.25806451612903225,0.0,0
1447490,0,+0222:+0037,Denmark,20_to_50km,0.33551303,10,23,0.48484848484848486,0.48484848484848486,0.0,0
1447802,0,+0220:+0038,Denmark,20_to_50km,0.3378048,23,19,0.47619047619047616,0.47619047619047616,0.0,0
1451804,0,+0222:+0037,Denmark,20_to_50km,0.35508013,23,20,0.46511627906976744,0.46511627906976744,0.0,0
1460806,0,+0223:+0036,Denmark,20_to_50km,0.3248475,4,19,0.2608695652173913,0.2608695652173913,0.0,0
1460905,0,+0220:+0037,Denmark,20_to_50km,0.33344027,12,17,0.41379310344827586,0.41379310344827586,0.0,0
1462847,0,+0219:+0038,Denmark,20_to_50km,0.34529614,21,15,0.4444444444444444,0.4444444444444444,0.0,0
1466969,0,+0220:+0038,Denmark,20_to_50km,0.32851484,31,21,0.3076923076923077,0.3076923076923077,0.0,0
1468918,0,+0222:+0037,Denmark,20_to_50km,0.3496678,13,24,0.5945945945945946,0.5945945945945946,0.0,0
1477325,0,+0222:+0037,Denmark,20_to_50km,0.34101516,17,24,0.3902439024390244,0.3902439024390244,0.0,0
1477663,0,+0222:+0037,Denmark,20_to_50km,0.33020312,23,21,0.36363636363636365,0.36363636363636365,0.0,0
1482133,0,+0223:+0036,Denmark,20_to_50km,0.3131917,27,21,0.3333333333333333,0.3333333333333333,0.0,0
1485661,0,+0222:+0037,Denmark,20_to_50km,0.33931318,16,21,0.32432432432432434,0.32432432432432434,0.0,0
1489650,0,+0223:+0036,Denmark,20_to_50km,0.30170625,12,18,0.3333333333333333,0.3333333333333333,0.0,0
1490466,0,+0222:+0037,Denmark,20_to_50km,0.30997437,13,19,0.4375,0.4375,0.0,0
1499435,0,+0223:+0036,Denmark,20_to_50km,0.3303899,14,23,0.5405405405405406,0.5405405405405406,0.0,0
1499930,0,+0223:+0036,Denmark,20_to_50km,0.3279324,12,23,0.22857142857142856,0.22857142857142856,0.0,0
1500727,0,+0222:+0037,Denmark,20_to_50km,0.32712743,27,21,0.4166666666666667,0.4166666666666667,0.0,0
1502807,0,+0223:+0036,Denmark,20_to_50km,0.3014823,11,20,0.3225806451612903,0.3225806451612903,0.0,0
1506094,0,+0222:+0037,Denmark,20_to_50km,0.30827048,26,25,0.5098039215686274,0.5098039215686274,0.0,0
1506590,0,+0222:+0037,Denmark,20_to_50km,0.33768004,15,24,0.20512820512820512,0.20512820512820512,0.0,0
1509585,0,+0220:+0038,Denmark,20_to_50km,0.33725074,11,15,0.23076923076923078,0.23076923076923078,0.0,0
1511374,0,+0223:+0036,Denmark,20_to_50km,0.31134912,9,19,0.42857142857142855,0.42857142857142855,0.0,0
1512990,0,+0222:+0037,Denmark,20_to_50km,0.33903328,20,21,0.2926829268292683,0.2926829268292683,0.0,0
1514831,0,+0220:+0037,Denmark,20_to_50km,0.33214837,13,17,0.4666666666666667,0.4666666666666667,0.0,0
1516965,0,+0168:+0061,Italy,20_to_50km,0.22477105,18,17,0.5142857142857142,0.5142857142857142,0.0,0
1519241,0,+0222:+0037,Denmark,20_to_50km,0.35216472,20,27,0.2553191489361702,0.2553191489361702,0.0,0
1522979,0,+0223:+0036,Denmark,20_to_50km,0.3365895,19,17,0.16666666666666666,0.16666666666666666,0.0,0
1523729,0,+0223:+0036,Denmark,20_to_50km,0.3054393,23,20,0.32558139534883723,0.32558139534883723,0.0,0
1531932,0,+0222:+0037,Denmark,20_to_50km,0.31282845,25,23,0.4166666666666667,0.4166666666666667,0.0,0
1533875,0,+0220:+0037,Denmark,20_to_50km,0.33607858,23,22,0.35555555555555557,0.35555555555555557,0.0,0
1539495,0,+0220:+0037,Denmark,20_to_50km,0.32788157,10,17,0.2962962962962963,0.2962962962962963,0.0,0
1541401,0,+0220:+0037,Denmark,20_to_50km,0.32819268,13,19,0.4375,0.4375,0.0,0
1549645,0,+0222:+0037,Denmark,20_to_50km,0.2969781,14,24,0.2631578947368421,0.2631578947368421,0.0,0
1550081,0,+0220:+0037,Denmark,20_to_50km,0.32247108,20,17,0.5405405405405406,0.5405405405405406,0.0,0
1550188,0,+0220:+0037,Denmark,20_to_50km,0.32605287,14,21,0.34285714285714286,0.34285714285714286,0.0,0
1550664,0,+0222:+0037,Denmark,20_to_50km,0.3501546,9,22,0.12903225806451613,0.12903225806451613,0.0,0
1552175,0,+0223:+0036,Denmark,20_to_50km,0.3289216,18,20,0.3684210526315789,0.3684210526315789,0.0,0
1553033,0,+0168:+0061,Italy,20_to_50km,0.22475143,11,17,0.5,0.5,0.0,0
1557393,0,+0168:+0061,Italy,20_to_50km,0.224204,17,17,0.5294117647058824,0.5294117647058824,0.0,0
1566456,0,+0219:+0038,Denmark,20_to_50km,0.31643206,12,17,0.4827586206896552,0.4827586206896552,0.0,0
1574719,0,+0219:+0038,Denmark,20_to_50km,0.31673113,9,15,0.4166666666666667,0.4166666666666667,0.0,0
1578644,0,+0222:+0037,Denmark,20_to_50km,0.33431968,14,23,0.43243243243243246,0.43243243243243246,0.0,0
1578774,0,+0220:+0037,Denmark,20_to_50km,0.33412176,8,21,0.3448275862068966,0.3448275862068966,0.0,0
1579490,0,+0222:+0037,Denmark,20_to_50km,0.35067573,35,22,0.45614035087719296,0.45614035087719296,0.0,0
1585857,0,+0222:+0037,Denmark,20_to_50km,0.35465977,21,22,0.23255813953488372,0.23255813953488372,0.0,0
1586710,0,+0223:+0036,Denmark,20_to_50km,0.33035856,12,23,0.11428571428571428,0.11428571428571428,0.0,0
1587261,0,+0222:+0037,Denmark,20_to_50km,0.29872766,17,23,0.15,0.15,0.0,0
1590179,0,+0223:+0036,Denmark,20_to_50km,0.32606232,15,21,0.4444444444444444,0.4444444444444444,0.0,0
1595566,0,+0222:+0037,Denmark,20_to_50km,0.34143844,18,23,0.5853658536585366,0.5853658536585366,0.0,0
1595613,0,+0222:+0037,Denmark,20_to_50km,0.34096757,25,25,0.52,0.52,0.0,0
1597035,0,+0223:+0036,Denmark,20_to_50km,0.31639618,21,21,0.38095238095238093,0.38095238095238093,0.0,0
1599491,0,+0223:+0036,Denmark,20_to_50km,0.3275632,15,22,0.3783783783783784,0.3783783783783784,0.0,0
1600218,0,+0222:+0037,Denmark,20_to_50km,0.3039664,24,20,0.45454545454545453,0.45454545454545453,0.0,0
1601817,0,+0223:+0036,Denmark,20_to_50km,0.3202431,13,22,0.4,0.4,0.0,0
1605745,0,+0223:+0036,Denmark,20_to_50km,0.34202126,14,21,0.34285714285714286,0.34285714285714286,0.0,0
1606891,0,+0222:+0037,Denmark,20_to_50km,0.30246413,9,21,0.4,0.4,0.0,0
1607925,0,+0222:+0037,Denmark,20_to_50km,0.3176734,19,21,0.5,0.5,0.0,0
1616537,0,+0222:+0037,Denmark,20_to_50km,0.33182475,15,22,0.10810810810810811,0.10810810810810811,0.0,0
1617949,0,+0222:+0037,Denmark,20_to_50km,0.30980772,24,21,0.26666666666666666,0.26666666666666666,0.0,0
1621640,0,+0220:+0037,Denmark,20_to_50km,0.33150423,11,17,0.42857142857142855,0.42857142857142855,0.0,0
1621659,0,+0223:+0036,Denmark,20_to_50km,0.32505414,6,21,0.2962962962962963,0.2962962962962963,0.0,0
1621706,0,+0223:+0036,Denmark,20_to_50km,0.35426757,14,20,0.5294117647058824,0.5294117647058824,0.0,0
1621872,0,+0223:+0036,Denmark,20_to_50km,0.31186503,24,20,0.2727272727272727,0.2727272727272727,0.0,0
1627735,0,+0222:+0037,Denmark,20_to_50km,0.29709217,38,22,0.43333333333333335,0.43333333333333335,0.0,0
1627877,0,+0168:+0061,Italy,20_to_50km,0.22382963,10,18,0.42857142857142855,0.42857142857142855,0.0,0
1631967,0,+0222:+0037,Denmark,20_to_50km,0.29946953,11,20,0.3870967741935484,0.3870967741935484,0.0,0
1632246,0,+0177:+0025,France,20_to_50km,0.26128992,30,24,0.4074074074074074,0.4074074074074074,0.0,0
1632329,0,+0220:+0038,Denmark,20_to_50km,0.33277956,15,16,0.1935483870967742,0.1935483870967742,0.0,0
1633608,0,+0223:+0036,Denmark,20_to_50km,0.3302848,18,22,0.65,0.65,0.0,0
1634040,0,+0220:+0037,Denmark,20_to_50km,0.33189327,11,17,0.35714285714285715,0.35714285714285715,0.0,0
1634947,0,+0184:+0027,France,20_to_50km,0.2451455,25,25,0.36,0.36,0.0,0
1639406,0,+0222:+0037,Denmark,20_to_50km,0.35150257,14,19,0.30303030303030304,0.30303030303030304,0.0,0
1645652,0,+0219:+0038,Denmark,20_to_50km,0.31506044,17,20,0.3783783783783784,0.3783783783783784,0.0,0
1651956,0,+0223:+0036,Denmark,20_to_50km,0.32615727,13,20,0.5454545454545454,0.5454545454545454,0.0,0
1652928,0,+0223:+0036,Denmark,20_to_50km,0.30891132,14,14,0.6428571428571429,0.6428571428571429,0.0,0
1653589,0,+0222:+0037,Denmark,20_to_50km,0.3171694,31,25,0.5357142857142857,0.5357142857142857,0.0,0
1654260,0,+0223:+0036,Denmark,20_to_50km,0.32762244,16,22,0.15789473684210525,0.15789473684210525,0.0,0
1661019,0,+0223:+0036,Denmark,20_to_50km,0.3307353,19,25,0.36363636363636365,0.36363636363636365,0.0,0
1661233,0,+0219:+0038,Denmark,20_to_50km,0.34208012,12,18,0.2,0.2,0.0,0
1667640,0,+0223:+0036,Denmark,20_to_50km,0.33273673,14,19,0.12121212121212122,0.12121212121212122,0.0,0
1667842,0,+0220:+0038,Denmark,20_to_50km,0.32755452,16,19,0.22857142857142856,0.22857142857142856,0.0,0
1669084,0,+0222:+0037,Denmark,20_to_50km,0.34732857,7,20,0.14814814814814814,0.14814814814814814,0.0,0
1670854,0,+0222:+0037,Denmark,20_to_50km,0.34819773,14,20,0.29411764705882354,0.29411764705882354,0.0,0
1672106,0,+0222:+0037,Denmark,20_to_50km,0.35044807,30,22,0.38461538461538464,0.38461538461538464,0.0,0
1674545,0,+0168:+0061,Italy,20_to_50km,0.22557302,3,19,0.0,0.0,0.0,0
1679977,0,+0222:+0037,Denmark,20_to_50km,0.33125383,16,22,0.2631578947368421,0.2631578947368421,0.0,0
1681357,0,+0223:+0036,Denmark,20_to_50km,0.3304503,11,21,0.4375,0.4375,0.0,0
1685267,0,+0223:+0036,Denmark,20_to_50km,0.32071355,8,22,0.2,0.2,0.0,0
1686656,0,+0222:+0037,Denmark,20_to_50km,0.341424,24,23,0.5531914893617021,0.5531914893617021,0.0,0
1693841,0,+0222:+0037,Denmark,20_to_50km,0.30588308,11,21,0.4375,0.4375,0.0,0
1695363,0,+0222:+0037,Denmark,20_to_50km,0.34498426,19,20,0.3076923076923077,0.3076923076923077,0.0,0
1695434,0,+0222:+0037,Denmark,20_to_50km,0.30824375,23,24,0.46808510638297873,0.46808510638297873,0.0,0
1704333,0,+0168:+0061,Italy,20_to_50km,0.22318055,15,18,0.36363636363636365,0.36363636363636365,0.0,0
1708457,0,+0222:+0037,Denmark,20_to_50km,0.3061872,16,21,0.4864864864864865,0.4864864864864865,0.0,0
1711906,0,+0222:+0037,Denmark,20_to_50km,0.29758334,9,23,0.375,0.375,0.0,0
1712163,0,+0223:+0036,Denmark,20_to_50km,0.34355113,8,21,0.27586206896551724,0.27586206896551724,0.0,0
1713070,0,+0222:+0037,Denmark,20_to_50km,0.34349418,11,22,0.18181818181818182,0.18181818181818182,0.0,0
1713845,0,+0222:+0037,Denmark,20_to_50km,0.35040438,15,19,0.6470588235294118,0.6470588235294118,0.0,0
1714855,0,+0168:+0061,Italy,20_to_50km,0.22596504,6,17,0.43478260869565216,0.43478260869565216,0.0,0
1716916,0,+0222:+0037,Denmark,20_to_50km,0.3181429,19,22,0.24390243902439024,0.24390243902439024,0.0,0
1717555,0,+0219:+0038,Denmark,20_to_50km,0.31096023,9,17,0.5384615384615384,0.5384615384615384,0.0,0
1722080,0,+0220:+0038,Denmark,20_to_50km,0.3290041,15,19,0.11764705882352941,0.11764705882352941,0.0,0
1725530,0,+0223:+0036,Denmark,20_to_50km,0.31349072,8,17,0.4,0.4,0.0,0
1726871,0,+0223:+0036,Denmark,20_to_50km,0.29882234,8,16,0.4166666666666667,0.4166666666666667,0.0,0
1729182,0,+0220:+0038,Denmark,20_to_50km,0.3294023,16,20,0.3333333333333333,0.3333333333333333,0.0,0
1729381,0,+0222:+0037,Denmark,20_to_50km,0.3377718,26,26,0.5384615384615384,0.5384615384615384,0.0,0
1730861,0,+0219:+0038,Denmark,20_to_50km,0.312253,14,17,0.5161290322580645,0.5161290322580645,0.0,0
1738571,0,+0168:+0061,Italy,20_to_50km,0.22610536,7,17,0.16666666666666666,0.16666666666666666,0.0,0
1745588,0,+0222:+0037,Denmark,20_to_50km,0.35591954,19,20,0.5641025641025641,0.5641025641025641,0.0,0
1746053,0,+0223:+0036,Denmark,20_to_50km,0.34152317,17,22,0.5128205128205128,0.5128205128205128,0.0,0
1747519,0,+0222:+0037,Denmark,20_to_50km,0.30337274,21,19,0.45,0.45,0.0,0
1750997,0,+0222:+0037,Denmark,20_to_50km,0.34805843,9,20,0.41379310344827586,0.41379310344827586,0.0,0
1751155,0,+0220:+0037,Denmark,20_to_50km,0.33381706,17,16,0.42424242424242425,0.42424242424242425,0.0,0
1752653,0,+0187:+0002,France,20_to_50km,0.26807722,18,18,0.5,0.5,0.0,0
1753575,0,+0220:+0037,Denmark,20_to_50km,0.32517818,17,18,0.5714285714285714,0.5714285714285714,0.0,0
1758127,0,+0168:+0061,Italy,20_to_50km,0.22335748,13,18,0.25806451612903225,0.25806451612903225,0.0,0
1759999,0,+0185:+0052,Italy,20_to_50km,0.24922702,34,27,0.13114754098360656,0.13114754098360656,0.0,0
1760303,0,+0222:+0037,Denmark,20_to_50km,0.34502554,21,21,0.47619047619047616,0.47619047619047616,0.0,0
1762849,0,+0222:+0037,Denmark,20_to_50km,0.32460043,15,27,0.47619047619047616,0.47619047619047616,0.0,0
1763926,0,+0223:+0036,Denmark,20_to_50km,0.32269686,12,21,0.5454545454545454,0.5454545454545454,0.0,0
1764306,0,+0220:+0037,Denmark,20_to_50km,0.31774506,22,19,0.24390243902439024,0.24390243902439024,0.0,0
1764682,0,+0223:+0036,Denmark,20_to_50km,0.3412225,28,22,0.4,0.4,0.0,0
1766993,0,+0168:+0061,Italy,20_to_50km,0.22305383,25,18,0.23255813953488372,0.23255813953488372,0.0,0
1767134,0,+0168:+0061,Italy,20_to_50km,0.22444676,9,17,0.38461538461538464,0.38461538461538464,0.0,0
1769205,0,+0222:+0037,Denmark,20_to_50km,0.3246902,17,26,0.37209302325581395,0.37209302325581395,0.0,0
1770713,0,+0223:+0036,Denmark,20_to_50km,0.32421184,19,21,0.5,0.5,0.0,0
1774034,0,+0222:+0037,Denmark,20_to_50km,0.31734684,22,22,0.4090909090909091,0.4090909090909091,0.0,0
1775356,0,+0219:+0038,Denmark,20_to_50km,0.3167203,11,16,0.37037037037037035,0.37037037037037035,0.0,0
1777590,0,+0223:+0036,Denmark,20_to_50km,0.30869037,11,18,0.4827586206896552,0.4827586206896552,0.0,0
1778409,0,+0222:+0037,Denmark,20_to_50km,0.29991788,7,16,0.43478260869565216,0.43478260869565216,0.0,0
1779728,0,+0220:+0038,Denmark,20_to_50km,0.3527527,10,17,0.5925925925925926,0.5925925925925926,0.0,0
1782777,0,+0222:+0037,Denmark,20_to_50km,0.3423475,48,26,0.2972972972972973,0.2972972972972973,0.0,0
1783335,0,+0220:+0037,Denmark,20_to_50km,0.3363531,8,18,0.3076923076923077,0.3076923076923077,0.0,0
1786469,0,+0223:+0036,Denmark,20_to_50km,0.32803085,18,21,0.6153846153846154,0.6153846153846154,0.0,0
1786819,0,+0222:+0037,Denmark,20_to_50km,0.3264409,16,23,0.3076923076923077,0.3076923076923077,0.0,0
1790215,0,+0222:+0037,Denmark,20_to_50km,0.34766296,24,22,0.391304347826087,0.391304347826087,0.0,0
1790974,0,+0220:+0038,Denmark,20_to_50km,0.3308022,12,19,0.45161290322580644,0.45161290322580644,0.0,0
1792178,0,+0168:+0061,Italy,20_to_50km,0.2259906,9,17,0.46153846153846156,0.46153846153846156,0.0,0
1794420,0,+0223:+0036,Denmark,20_to_50km,0.31161806,18,15,0.36363636363636365,0.36363636363636365,0.0,0
1795666,0,+0222:+0037,Denmark,20_to_50km,0.30241233,9,21,0.3333333333333333,0.3333333333333333,0.0,0
1801862,0,+0222:+0037,Denmark,20_to_50km,0.3025124,26,20,0.34782608695652173,0.34782608695652173,0.0,0
1811384,0,+0189:+0040,Germany,20_to_50km,0.52387303,35,22,0.21052631578947367,0.21052631578947367,0.0,0
1814129,0,+0222:+0037,Denmark,20_to_50km,0.30575797,17,22,0.46153846153846156,0.46153846153846156,0.0,0
1814594,0,+0223:+0036,Denmark,20_to_50km,0.35398564,5,16,0.38095238095238093,0.38095238095238093,0.0,0
1815586,0,+0168:+0061,Italy,20_to_50km,0.22607103,10,17,0.2962962962962963,0.2962962962962963,0.0,0
1815841,0,+0187:+0003,France,20_to_50km,0.24530463,20,19,0.46153846153846156,0.46153846153846156,0.0,0
1820292,0,+0223:+0036,Denmark,20_to_50km,0.32196862,23,19,0.5714285714285714,0.5714285714285714,0.0,0
1820837,0,+0220:+0037,Denmark,20_to_50km,0.31876004,20,19,0.2564102564102564,0.2564102564102564,0.0,0
1822238,0,+0223:+0036,Denmark,20_to_50km,0.34544528,23,25,0.375,0.375,0.0,0
1823883,0,+0222:+0037,Denmark,20_to_50km,0.3347012,15,22,0.32432432432432434,0.32432432432432434,0.0,0
1824791,0,+0222:+0037,Denmark,20_to_50km,0.3114062,25,23,0.3333333333333333,0.3333333333333333,0.0,0
1825232,0,+0223:+0036,Denmark,20_to_50km,0.3024553,14,21,0.4,0.4,0.0,0
1825303,0,+0220:+0037,Denmark,20_to_50km,0.32521912,25,18,0.32558139534883723,0.32558139534883723,0.0,0
1825564,0,+0222:+0037,Denmark,20_to_50km,0.35153705,14,24,0.21052631578947367,0.21052631578947367,0.0,0
1826474,0,+0222:+0037,Denmark,20_to_50km,0.29668912,26,24,0.2,0.2,0.0,0
1828998,0,+0220:+0038,Denmark,20_to_50km,0.3311544,11,19,0.26666666666666666,0.26666666666666666,0.0,0
1830239,0,+0220:+0038,Denmark,20_to_50km,0.3528497,11,19,0.4,0.4,0.0,0
1830807,0,+0220:+0038,Denmark,20_to_50km,0.3571777,18,24,0.5714285714285714,0.5714285714285714,0.0,0
1831609,0,+0222:+0037,Denmark,20_to_50km,0.33773422,20,23,0.5116279069767442,0.5116279069767442,0.0,0
1831804,0,+0222:+0037,Denmark,20_to_50km,0.32487956,15,19,0.11764705882352941,0.11764705882352941,0.0,0
1832700,0,+0220:+0037,Denmark,20_to_50km,0.32804945,14,17,0.5161290322580645,0.5161290322580645,0.0,0
1836206,0,+0223:+0036,Denmark,20_to_50km,0.30850703,15,21,0.2222222222222222,0.2222222222222222,0.0,0
1840056,0,+0220:+0037,Denmark,20_to_50km,0.32823908,21,17,0.10526315789473684,0.10526315789473684,0.0,0
1843813,0,+0220:+0037,Denmark,20_to_50km,0.33196968,13,20,0.6060606060606061,0.6060606060606061,0.0,0
1844089,0,+0223:+0036,Denmark,20_to_50km,0.32874933,24,20,0.36363636363636365,0.36363636363636365,0.0,0
1845776,0,+0223:+0036,Denmark,20_to_50km,0.35360035,20,20,0.25,0.25,0.0,0
1849700,0,+0220:+0038,Denmark,20_to_50km,0.32235453,13,21,0.29411764705882354,0.29411764705882354,0.0,0
1850753,0,+0223:+0036,Denmark,20_to_50km,0.31710494,7,21,0.21428571428571427,0.21428571428571427,0.0,0
1855765,0,+0222:+0037,Denmark,20_to_50km,0.3005264,9,27,0.3888888888888889,0.3888888888888889,0.0,0
1857187,0,+0222:+0037,Denmark,20_to_50km,0.3035181,24,21,0.4444444444444444,0.4444444444444444,0.0,0
1857705,0,+0223:+0036,Denmark,20_to_50km,0.35444823,30,18,0.5416666666666666,0.5416666666666666,0.0,0
1859136,0,+0220:+0038,Denmark,20_to_50km,0.351044,14,18,0.5,0.5,0.0,0
1859170,0,+0222:+0037,Denmark,20_to_50km,0.35482156,20,20,0.45,0.45,0.0,0
1860707,0,+0223:+0036,Denmark,20_to_50km,0.33509934,20,17,0.4864864864864865,0.4864864864864865,0.0,0
1862556,0,+0220:+0038,Denmark,20_to_50km,0.31945372,12,13,0.0,0.0,0.0,0
1862625,0,+0222:+0037,Denmark,20_to_50km,0.34436545,15,22,0.32432432432432434,0.32432432432432434,0.0,0
1864387,0,+0220:+0037,Denmark,20_to_50km,0.32730323,10,15,0.4,0.4,0.0,0
1866792,0,+0222:+0037,Denmark,20_to_50km,0.3027526,34,25,0.4745762711864407,0.4745762711864407,0.0,0
1872413,0,+0223:+0036,Denmark,20_to_50km,0.3113545,20,22,0.38095238095238093,0.38095238095238093,0.0,0
1872494,0,+0222:+0037,Denmark,20_to_50km,0.34866527,7,20,0.2962962962962963,0.2962962962962963,0.0,0
1874234,0,+0223:+0036,Denmark,20_to_50km,0.3024863,21,17,0.42105263157894735,0.42105263157894735,0.0,0
1874237,0,+0223:+0036,Denmark,20_to_50km,0.32402748,9,21,0.2,0.2,0.0,0
1877572,0,+0220:+0037,Denmark,20_to_50km,0.32566223,25,19,0.4090909090909091,0.4090909090909091,0.0,0
1877617,0,+0222:+0037,Denmark,20_to_50km,0.32441184,11,27,0.2631578947368421,0.2631578947368421,0.0,0
1878776,0,+0222:+0037,Denmark,20_to_50km,0.30223238,35,29,0.40625,0.40625,0.0,0
1879174,0,+0220:+0038,Denmark,20_to_50km,0.35089335,14,20,0.47058823529411764,0.47058823529411764,0.0,0
1879390,0,+0219:+0038,Denmark,20_to_50km,0.34620628,13,19,0.25,0.25,0.0,0
1879957,0,+0223:+0036,Denmark,20_to_50km,0.308772,8,17,0.64,0.64,0.0,0
1884184,0,+0223:+0036,Denmark,20_to_50km,0.32423156,12,16,0.6428571428571429,0.6428571428571429,0.0,0
1884653,0,+0222:+0037,Denmark,20_to_50km,0.32686937,15,23,0.10526315789473684,0.10526315789473684,0.0,0
1885533,0,+0220:+0038,Denmark,20_to_50km,0.34771007,12,20,0.5,0.5,0.0,0
1891804,0,+0220:+0037,Denmark,20_to_50km,0.33256963,18,17,0.6285714285714286,0.6285714285714286,0.0,0
1892877,0,+0222:+0037,Denmark,20_to_50km,0.29918486,30,17,0.3829787234042553,0.3829787234042553,0.0,0
1897306,0,+0179:+0027,France,20_to_50km,0.27145034,10,20,0.26666666666666666,0.26666666666666666,0.0,0
1897566,0,+0168:+0061,Italy,20_to_50km,0.22671,10,15,0.08,0.08,0.0,0
1898566,0,+0219:+0038,Denmark,20_to_50km,0.31296667,12,19,0.3870967741935484,0.3870967741935484,0.0,0
1900354,0,+0222:+0037,Denmark,20_to_50km,0.35107216,10,21,0.3225806451612903,0.3225806451612903,0.0,0
1901970,0,+0220:+0037,Denmark,20_to_50km,0.3220004,15,18,0.42424242424242425,0.42424242424242425,0.0,0
1903347,0,+0222:+0037,Denmark,20_to_50km,0.35532144,20,21,0.3902439024390244,0.3902439024390244,0.0,0
1903736,0,+0223:+0036,Denmark,20_to_50km,0.33098626,9,16,0.24,0.24,0.0,0
1904269,0,+0219:+0038,Denmark,20_to_50km,0.34323284,17,20,0.2702702702702703,0.2702702702702703,0.0,0
1910359,0,+0222:+0037,Denmark,20_to_50km,0.33114976,35,23,0.3448275862068966,0.3448275862068966,0.0,0
1914300,0,+0220:+0037,Denmark,20_to_50km,0.33267942,14,21,0.2857142857142857,0.2857142857142857,0.0,0
1916924,0,+0223:+0036,Denmark,20_to_50km,0.3394321,16,22,0.21052631578947367,0.21052631578947367,0.0,0
1920843,0,+0223:+0036,Denmark,20_to_50km,0.320678,12,21,0.36363636363636365,0.36363636363636365,0.0,0
1923990,0,+0220:+0037,Denmark,20_to_50km,0.32963973,11,21,0.25,0.25,0.0,0
1926184,0,+0219:+0041,Denmark,20_to_50km,0.32910705,8,27,0.22857142857142856,0.22857142857142856,0.0,0
1926311,0,+0219:+0041,Denmark,20_to_50km,0.32959843,15,19,0.35294117647058826,0.35294117647058826,0.0,0
1932539,0,+0223:+0036,Denmark,20_to_50km,0.32180244,24,22,0.21739130434782608,0.21739130434782608,0.0,0
1934573,0,+0222:+0037,Denmark,20_to_50km,0.3560924,7,19,0.3076923076923077,0.3076923076923077,0.0,0
1935522,0,+0223:+0036,Denmark,20_to_50km,0.33057082,12,24,0.1111111111111111,0.1111111111111111,0.0,0
1938121,0,+0172:+0003,France,20_to_50km,0.24470341,30,22,0.5,0.5,0.0,0
1942762,0,+0223:+0036,Denmark,20_to_50km,0.33704716,18,23,0.5853658536585366,0.5853658536585366,0.0,0
1944148,0,+0223:+0036,Denmark,20_to_50km,0.33622748,12,24,0.3888888888888889,0.3888888888888889,0.0,0
1949978,0,+0220:+0037,Denmark,20_to_50km,0.2988291,9,20,0.27586206896551724,0.27586206896551724,0.0,0
1950076,0,+0220:+0037,Denmark,20_to_50km,0.32822588,18,19,0.32432432432432434,0.32432432432432434,0.0,0
1951923,0,+0222:+0037,Denmark,20_to_50km,0.34823057,8,19,0.2962962962962963,0.2962962962962963,0.0,0
1956231,0,+0222:+0037,Denmark,20_to_50km,0.35106197,18,24,0.38095238095238093,0.38095238095238093,0.0,0
1957612,0,+0223:+0036,Denmark,20_to_50km,0.34072655,22,21,0.5116279069767442,0.5116279069767442,0.0,0
1960157,0,+0185:+0053,Italy,20_to_50km,0.2467069,12,26,0.10526315789473684,0.10526315789473684,0.0,0
1960588,0,+0222:+0037,Denmark,20_to_50km,0.30211753,31,20,0.5490196078431373,0.5490196078431373,0.0,0
1961730,0,+0222:+0037,Denmark,20_to_50km,0.30245966,14,20,0.5882352941176471,0.5882352941176471,0.0,0
1967747,0,+0220:+0038,Denmark,20_to_50km,0.32274795,8,19,0.2222222222222222,0.2222222222222222,0.0,0
1967903,0,+0223:+0036,Denmark,20_to_50km,0.3167879,21,22,0.46511627906976744,0.46511627906976744,0.0,0
1967906,0,+0222:+0037,Denmark,20_to_50km,0.350793,30,23,0.5660377358490566,0.5660377358490566,0.0,0
1969470,0,+0223:+0036,Denmark,20_to_50km,0.32412952,16,19,0.2857142857142857,0.2857142857142857,0.0,0
1972834,0,+0168:+0061,Italy,20_to_50km,0.2238042,11,17,0.5,0.5,0.0,0
1975737,0,+0222:+0037,Denmark,20_to_50km,0.30718765,25,16,0.2926829268292683,0.2926829268292683,0.0,0
1978092,0,+0223:+0036,Denmark,20_to_50km,0.32696018,12,21,0.24242424242424243,0.24242424242424243,0.0,0
1979040,0,+0222:+0037,Denmark,20_to_50km,0.31217274,21,16,0.2702702702702703,0.2702702702702703,0.0,0
1979118,0,+0220:+0037,Denmark,20_to_50km,0.32591745,21,19,0.45,0.45,0.0,0
1982349,0,+0219:+0038,Denmark,20_to_50km,0.339967,9,21,0.06666666666666667,0.06666666666666667,0.0,0
1983035,0,+0222:+0037,Denmark,20_to_50km,0.31797272,27,22,0.20408163265306123,0.20408163265306123,0.0,0
1983062,0,+0222:+0037,Denmark,20_to_50km,0.33408785,14,21,0.17142857142857143,0.17142857142857143,0.0,0
1987035,0,+0222:+0037,Denmark,20_to_50km,0.3432328,18,22,0.45,0.45,0.0,0
