surveyId,fold,spatial_block,country,pa_distance_bucket,rarity_summary,true_cardinality,predicted_cardinality,matched_v25_f1,v26_f1,delta_f1
2751621,0,+043:+002,France,50_to_100km,zero=1;rare=3;common=7,11,23,0.05714285714285714,0.058823529411764705,0.001680672268907564
2755659,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=17,17,21,0.46153846153846156,0.42105263157894735,-0.04048582995951422
2762084,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=14,14,22,0.3783783783783784,0.3888888888888889,0.010510510510510496
2763890,0,+048:+004,France,20_to_50km,zero=0;rare=0;common=14,14,23,0.4864864864864865,0.4864864864864865,0.0
2767578,0,+045:+010,Italy,20_to_50km,zero=0;rare=0;common=13,13,28,0.15384615384615385,0.14634146341463414,-0.007504690431519717
2770031,0,+048:-004,France,50_to_100km,zero=0;rare=0;common=9,9,19,0.4827586206896552,0.5,0.017241379310344807
2772627,0,+048:+005,France,20_to_50km,zero=0;rare=1;common=47,48,26,0.4383561643835616,0.4594594594594595,0.021103295075897865
2774579,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=17,17,21,0.5128205128205128,0.5263157894736842,0.013495276653171406
2776921,0,+048:+000,France,20_to_50km,zero=0;rare=0;common=11,11,18,0.3870967741935484,0.41379310344827586,0.02669632925472748
2781716,0,+043:+002,France,100_to_200km,zero=0;rare=6;common=21,27,28,0.22641509433962265,0.2545454545454545,0.028130360205831872
2782122,0,+045:+010,Italy,20_to_50km,zero=0;rare=8;common=19,27,27,0.0,0.0,0.0
2783279,0,+048:+005,France,50_to_100km,zero=0;rare=0;common=22,22,24,0.3111111111111111,0.34782608695652173,0.03671497584541061
2793766,0,+048:+005,France,20_to_50km,zero=0;rare=3;common=33,36,25,0.36666666666666664,0.36065573770491804,-0.006010928961748596
2797239,0,+048:+000,France,20_to_50km,zero=0;rare=0;common=9,9,20,0.4,0.41379310344827586,0.013793103448275834
2800197,0,+043:+004,France,50_to_100km,zero=0;rare=1;common=0,1,21,0.0,0.0,0.0
2804239,0,+048:+005,France,20_to_50km,zero=0;rare=0;common=12,12,27,0.42105263157894735,0.41025641025641024,-0.010796221322537103
2804748,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=15,15,22,0.47368421052631576,0.4864864864864865,0.01280227596017075
2807135,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=5,5,21,0.07407407407407407,0.07692307692307693,0.0028490028490028574
2808725,0,+043:+004,France,20_to_50km,zero=1;rare=2;common=5,8,21,0.0,0.0,0.0
2810026,0,+040:+009,Italy,20_to_50km,zero=6;rare=3;common=18,27,23,0.0425531914893617,0.04,-0.0025531914893617003
2817432,0,+045:+010,Italy,20_to_50km,zero=1;rare=15;common=30,46,28,0.08108108108108109,0.10810810810810811,0.02702702702702703
2819891,0,+043:+004,France,50_to_100km,zero=1;rare=1;common=5,7,23,0.07142857142857142,0.06666666666666667,-0.004761904761904759
2820902,0,+040:+009,Italy,20_to_50km,zero=0;rare=2;common=1,3,18,0.0,0.0,0.0
2823384,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=4,4,21,0.0,0.0,0.0
2830822,0,+043:+002,France,100_to_200km,zero=0;rare=6;common=15,21,29,0.24489795918367346,0.24,-0.004897959183673473
2831242,0,+043:+004,France,50_to_100km,zero=0;rare=14;common=13,27,23,0.08163265306122448,0.08,-0.0016326530612244816
2834779,0,+040:+009,Italy,20_to_50km,zero=1;rare=3;common=11,15,22,0.21621621621621623,0.21621621621621623,0.0
2836783,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=4,4,21,0.07692307692307693,0.08,0.0030769230769230743
2844069,0,+040:+009,Italy,20_to_50km,zero=2;rare=8;common=13,23,20,0.37209302325581395,0.4186046511627907,0.04651162790697677
2844216,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=2;common=0,2,25,0.0,0.0,0.0
2845417,0,+043:+002,France,100_to_200km,zero=0;rare=4;common=16,20,25,0.13043478260869565,0.13333333333333333,0.002898550724637683
2846427,0,+043:+004,France,20_to_50km,zero=0;rare=4;common=6,10,24,0.058823529411764705,0.058823529411764705,0.0
2848312,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=14,14,23,0.3157894736842105,0.32432432432432434,0.008534850640113834
2852158,0,+040:+009,Italy,20_to_50km,zero=0;rare=3;common=11,14,22,0.16666666666666666,0.16666666666666666,0.0
2852823,0,+040:+009,Italy,20_to_50km,zero=1;rare=2;common=13,16,20,0.21052631578947367,0.2222222222222222,0.011695906432748537
2857654,0,+052:+012,Germany,100_to_200km,zero=0;rare=3;common=25,28,23,0.32653061224489793,0.3137254901960784,-0.012805122048819506
2876274,0,+045:+010,Italy,20_to_50km,zero=0;rare=10;common=32,42,28,0.3142857142857143,0.3142857142857143,0.0
2877928,0,+048:+000,France,20_to_50km,zero=0;rare=0;common=16,16,18,0.5,0.5294117647058824,0.02941176470588236
2878835,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=14,14,25,0.3,0.3076923076923077,0.0076923076923077205
2880546,0,+048:+000,France,20_to_50km,zero=0;rare=0;common=20,20,18,0.65,0.6842105263157895,0.03421052631578947
2882047,0,+043:+004,France,50_to_100km,zero=5;rare=5;common=1,11,19,0.0,0.0,0.0
2882329,0,+043:+004,France,50_to_100km,zero=3;rare=5;common=4,12,21,0.0,0.0,0.0
2892910,0,+040:+009,Italy,20_to_50km,zero=2;rare=2;common=3,7,19,0.0,0.0,0.0
2895034,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=7,7,24,0.18181818181818182,0.1935483870967742,0.011730205278592365
2896489,0,+040:+009,Italy,20_to_50km,zero=1;rare=2;common=10,13,19,0.0625,0.0625,0.0
2896734,0,+042:+010,Italy,100_to_200km,zero=1;rare=3;common=5,9,19,0.0,0.0,0.0
2901982,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=11,11,19,0.25806451612903225,0.26666666666666666,0.008602150537634412
2909762,0,+052:+012,Germany,100_to_200km,zero=0;rare=2;common=30,32,23,0.4074074074074074,0.43636363636363634,0.028956228956228958
2910832,0,+044:+007,France,20_to_50km,zero=2;rare=5;common=3,10,23,0.0,0.0,0.0
2914938,0,+045:+010,Italy,20_to_50km,zero=1;rare=8;common=25,34,28,0.16129032258064516,0.16129032258064516,0.0
2920106,0,+040:+009,Italy,20_to_50km,zero=0;rare=2;common=16,18,20,0.3684210526315789,0.3157894736842105,-0.05263157894736842
2924542,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=4,4,22,0.07407407407407407,0.07692307692307693,0.0028490028490028574
2925670,0,+043:+002,France,100_to_200km,zero=0;rare=4;common=12,16,26,0.3333333333333333,0.3333333333333333,0.0
2927554,0,+040:+009,Italy,20_to_50km,zero=0;rare=5;common=11,16,22,0.3157894736842105,0.3157894736842105,0.0
2928814,0,+043:+004,France,50_to_100km,zero=1;rare=6;common=18,25,26,0.1568627450980392,0.19607843137254902,0.0392156862745098
2937837,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=19,19,21,0.34146341463414637,0.35,0.00853658536585361
2945043,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=3,3,21,0.16,0.16666666666666666,0.006666666666666654
2948792,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=21,21,29,0.3673469387755102,0.4,0.0326530612244898
2950628,0,+047:+004,France,20_to_50km,zero=0;rare=1;common=22,23,25,0.2857142857142857,0.2916666666666667,0.005952380952380987
2952664,0,+040:+009,Italy,20_to_50km,zero=1;rare=2;common=11,14,22,0.17647058823529413,0.2222222222222222,0.04575163398692808
2953098,0,+043:+002,France,100_to_200km,zero=1;rare=9;common=17,27,27,0.21818181818181817,0.25925925925925924,0.041077441077441074
2954380,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=5,5,21,0.2962962962962963,0.3076923076923077,0.01139601139601143
2956065,0,+040:+009,Italy,20_to_50km,zero=0;rare=5;common=13,18,21,0.4,0.41025641025641024,0.01025641025641022
2956999,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=22,22,24,0.4782608695652174,0.4782608695652174,0.0
2963115,0,+044:+007,France,20_to_50km,zero=0;rare=7;common=25,32,26,0.20689655172413793,0.20689655172413793,0.0
2966494,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=13,13,24,0.3783783783783784,0.3783783783783784,0.0
2967953,0,+043:+002,France,50_to_100km,zero=3;rare=3;common=11,17,27,0.044444444444444446,0.045454545454545456,0.0010101010101010097
2969309,0,+043:+002,France,100_to_200km,zero=0;rare=3;common=14,17,29,0.045454545454545456,0.043478260869565216,-0.0019762845849802396
2975383,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=13,13,24,0.631578947368421,0.6486486486486487,0.017069701280227667
2980953,0,+040:+009,Italy,20_to_50km,zero=0;rare=1;common=12,13,22,0.24242424242424243,0.22857142857142856,-0.013852813852813867
2984050,0,+043:+002,France,100_to_200km,zero=0;rare=5;common=8,13,27,0.04878048780487805,0.05,0.0012195121951219523
2985187,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=25,25,23,0.40816326530612246,0.4166666666666667,0.008503401360544227
2991410,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=1;common=17,18,23,0.2926829268292683,0.2926829268292683,0.0
2994003,0,+040:+009,Italy,20_to_50km,zero=0;rare=2;common=12,14,20,0.23529411764705882,0.23529411764705882,0.0
2996260,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=19,19,19,0.5853658536585366,0.5789473684210527,-0.006418485237483895
2999795,0,+043:+004,France,50_to_100km,zero=1;rare=2;common=6,9,23,0.0625,0.0625,0.0
3005322,0,+043:+002,France,100_to_200km,zero=0;rare=8;common=16,24,24,0.20833333333333334,0.20833333333333334,0.0
3007862,0,+045:+010,Italy,20_to_50km,zero=0;rare=6;common=12,18,28,0.043478260869565216,0.043478260869565216,0.0
3012798,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=22,22,23,0.37209302325581395,0.35555555555555557,-0.01653746770025838
3016943,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=27,27,25,0.4528301886792453,0.4230769230769231,-0.02975326560232222
3020128,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=19,19,24,0.32558139534883723,0.32558139534883723,0.0
3021557,0,+048:+000,France,20_to_50km,zero=0;rare=0;common=13,13,21,0.4,0.4117647058823529,0.0117647058823529
3026642,0,+048:-004,France,50_to_100km,zero=0;rare=0;common=15,15,20,0.34285714285714286,0.34285714285714286,0.0
3029681,0,+043:+002,France,50_to_100km,zero=0;rare=1;common=9,10,18,0.4666666666666667,0.42857142857142855,-0.038095238095238126
3031418,0,+043:+002,France,50_to_100km,zero=0;rare=1;common=11,12,25,0.42105263157894735,0.43243243243243246,0.011379800853485111
3031607,0,+043:+002,France,50_to_100km,zero=0;rare=2;common=9,11,21,0.25,0.25,0.0
3032669,0,+043:+002,France,50_to_100km,zero=2;rare=3;common=10,15,25,0.10256410256410256,0.1,-0.002564102564102555
3041412,0,+043:+002,France,50_to_100km,zero=0;rare=3;common=18,21,22,0.17777777777777778,0.18604651162790697,0.00826873385012919
3042840,0,+040:+009,Italy,20_to_50km,zero=0;rare=1;common=7,8,20,0.3076923076923077,0.2857142857142857,-0.02197802197802201
3043732,0,+043:+002,France,100_to_200km,zero=0;rare=1;common=14,15,23,0.15384615384615385,0.15789473684210525,0.0040485829959514
3046055,0,+052:+012,Germany,100_to_200km,zero=0;rare=2;common=27,29,24,0.23529411764705882,0.22641509433962265,-0.008879023307436174
3047219,0,+050:+003,Belgium,20_to_50km,zero=0;rare=0;common=17,17,23,0.13333333333333333,0.15,0.016666666666666663
3047635,0,+040:+009,Italy,20_to_50km,zero=0;rare=1;common=6,7,20,0.20689655172413793,0.2222222222222222,0.015325670498084282
3050088,0,+040:+009,Italy,20_to_50km,zero=0;rare=3;common=14,17,20,0.32432432432432434,0.32432432432432434,0.0
3051256,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=11,11,20,0.36363636363636365,0.3870967741935484,0.02346041055718473
3065850,0,+048:+000,France,20_to_50km,zero=0;rare=0;common=7,7,21,0.3448275862068966,0.35714285714285715,0.012315270935960576
3073596,0,+048:+005,France,20_to_50km,zero=0;rare=0;common=10,10,25,0.5142857142857142,0.5142857142857142,0.0
3074059,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=15,15,21,0.4444444444444444,0.4444444444444444,0.0
3077962,0,+043:+002,France,100_to_200km,zero=0;rare=4;common=17,21,26,0.46808510638297873,0.425531914893617,-0.04255319148936171
3079348,0,+048:+000,France,50_to_100km,zero=0;rare=0;common=19,19,21,0.5,0.5,0.0
3079990,0,+043:+002,France,20_to_50km,zero=0;rare=0;common=19,19,26,0.4,0.4,0.0
3080877,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=5,5,21,0.14814814814814814,0.15384615384615385,0.005698005698005715
3080980,0,+043:+002,France,50_to_100km,zero=0;rare=1;common=12,13,18,0.48484848484848486,0.5161290322580645,0.03128054740957964
3083637,0,+042:+010,Italy,100_to_200km,zero=1;rare=1;common=6,8,19,0.06896551724137931,0.07407407407407407,0.005108556832694761
3093820,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=9,9,23,0.375,0.375,0.0
3095357,0,+044:+007,France,20_to_50km,zero=0;rare=6;common=22,28,24,0.2222222222222222,0.23076923076923078,0.008547008547008572
3095991,0,+043:+002,France,100_to_200km,zero=0;rare=3;common=16,19,25,0.18604651162790697,0.18181818181818182,-0.004228329809725151
3098324,0,+040:+009,Italy,20_to_50km,zero=1;rare=3;common=11,15,21,0.3783783783783784,0.3888888888888889,0.010510510510510496
3101606,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=12,12,20,0.42424242424242425,0.4375,0.013257575757575746
3111817,0,+043:+002,France,50_to_100km,zero=0;rare=2;common=22,24,23,0.375,0.3829787234042553,0.007978723404255317
3116723,0,+043:+002,France,50_to_100km,zero=1;rare=1;common=8,10,24,0.1111111111111111,0.11764705882352941,0.006535947712418305
3116994,0,+049:+014,Czech Republic,20_to_50km,zero=0;rare=0;common=1,1,20,0.0,0.0,0.0
3126894,0,+040:+009,Italy,20_to_50km,zero=0;rare=3;common=11,14,21,0.23529411764705882,0.22857142857142856,-0.006722689075630256
3129843,0,+040:+009,Italy,20_to_50km,zero=2;rare=6;common=11,19,22,0.43902439024390244,0.43902439024390244,0.0
3130457,0,+043:+002,France,50_to_100km,zero=0;rare=2;common=6,8,26,0.125,0.11764705882352941,-0.00735294117647059
3139966,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=23,23,27,0.5714285714285714,0.6,0.02857142857142858
3148504,0,+050:+003,France,50_to_100km,zero=0;rare=0;common=13,13,20,0.36363636363636365,0.36363636363636365,0.0
3150286,0,+043:+002,France,100_to_200km,zero=0;rare=4;common=15,19,25,0.3181818181818182,0.3181818181818182,0.0
3151110,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=16,16,18,0.2777777777777778,0.29411764705882354,0.01633986928104575
3155357,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=12,12,23,0.5555555555555556,0.5714285714285714,0.015873015873015817
3160200,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=15,15,20,0.47058823529411764,0.45714285714285713,-0.013445378151260512
3160990,0,+043:+002,France,20_to_50km,zero=0;rare=0;common=30,30,22,0.4528301886792453,0.4230769230769231,-0.02975326560232222
3166260,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=10,10,24,0.4117647058823529,0.4117647058823529,0.0
3168851,0,+045:+010,Italy,20_to_50km,zero=0;rare=12;common=32,44,28,0.08333333333333333,0.08333333333333333,0.0
3170615,0,+045:+010,Italy,20_to_50km,zero=0;rare=14;common=34,48,28,0.2894736842105263,0.2894736842105263,0.0
3171618,0,+048:+000,France,50_to_100km,zero=0;rare=0;common=6,6,21,0.4444444444444444,0.4444444444444444,0.0
3173789,0,+040:+009,Italy,20_to_50km,zero=0;rare=1;common=11,12,23,0.11764705882352941,0.17142857142857143,0.05378151260504202
3174394,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=10,10,24,0.34285714285714286,0.35294117647058826,0.010084033613445398
3179958,0,+040:+009,Italy,20_to_50km,zero=0;rare=2;common=16,18,21,0.358974358974359,0.358974358974359,0.0
3181853,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=4,4,21,0.15384615384615385,0.16,0.006153846153846149
3181873,0,+043:+002,France,50_to_100km,zero=0;rare=1;common=3,4,24,0.07692307692307693,0.07142857142857142,-0.005494505494505503
3183456,0,+040:+009,Italy,20_to_50km,zero=1;rare=4;common=10,15,21,0.42105263157894735,0.3888888888888889,-0.03216374269005845
3184503,0,+040:+009,Italy,20_to_50km,zero=1;rare=3;common=11,15,24,0.16216216216216217,0.15384615384615385,-0.008316008316008316
3186716,0,+048:+004,France,20_to_50km,zero=1;rare=0;common=32,33,20,0.42105263157894735,0.41509433962264153,-0.005958291956305817
3187453,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=22,22,24,0.4782608695652174,0.4782608695652174,0.0
3189101,0,+045:+010,Italy,20_to_50km,zero=0;rare=9;common=21,30,29,0.26666666666666666,0.3050847457627119,0.03841807909604522
3193538,0,+040:+009,Italy,20_to_50km,zero=0;rare=4;common=11,15,21,0.22857142857142856,0.2222222222222222,-0.006349206349206354
3195207,0,+045:+010,Italy,20_to_50km,zero=2;rare=3;common=19,24,28,0.11538461538461539,0.15384615384615385,0.038461538461538464
3208578,0,+043:+002,France,100_to_200km,zero=0;rare=2;common=12,14,26,0.3076923076923077,0.25,-0.05769230769230771
3209155,0,+040:+009,Italy,20_to_50km,zero=0;rare=4;common=14,18,23,0.10526315789473684,0.14634146341463414,0.0410783055198973
3213077,0,+045:+010,Italy,20_to_50km,zero=0;rare=9;common=31,40,26,0.30303030303030304,0.3333333333333333,0.030303030303030276
3220920,0,+043:+004,France,50_to_100km,zero=3;rare=2;common=3,8,22,0.0,0.0,0.0
3222376,0,+043:+002,France,100_to_200km,zero=0;rare=3;common=11,14,25,0.25,0.2564102564102564,0.0064102564102563875
3224398,0,+048:+000,France,20_to_50km,zero=0;rare=0;common=10,10,19,0.4375,0.4827586206896552,0.045258620689655193
3226871,0,+048:+005,France,50_to_100km,zero=0;rare=0;common=25,25,26,0.6274509803921569,0.6274509803921569,0.0
3228468,0,+044:+007,France,20_to_50km,zero=0;rare=6;common=4,10,23,0.0,0.0,0.0
3230316,0,+043:+012,Italy,100_to_200km,zero=0;rare=0;common=4,4,25,0.15384615384615385,0.13793103448275862,-0.015915119363395236
3235068,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=13,13,21,0.5555555555555556,0.5294117647058824,-0.02614379084967322
3235349,0,+043:+002,France,100_to_200km,zero=0;rare=2;common=1,3,21,0.0,0.0,0.0
3240801,0,+043:+002,France,100_to_200km,zero=0;rare=0;common=24,24,25,0.4166666666666667,0.40816326530612246,-0.008503401360544227
3241614,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=29,29,27,0.509090909090909,0.5,-0.009090909090909038
3241712,0,+043:+002,France,50_to_100km,zero=0;rare=1;common=11,12,20,0.24242424242424243,0.25,0.007575757575757569
3243913,0,+040:+009,Italy,20_to_50km,zero=0;rare=4;common=12,16,23,0.42105263157894735,0.46153846153846156,0.04048582995951422
3253559,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=17,17,20,0.6666666666666666,0.5945945945945946,-0.072072072072072
3254339,0,+048:+005,France,20_to_50km,zero=0;rare=0;common=46,46,25,0.36619718309859156,0.36619718309859156,0.0
3258655,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=16,16,19,0.3157894736842105,0.34285714285714286,0.02706766917293235
3264282,0,+043:+004,France,50_to_100km,zero=0;rare=2;common=8,10,24,0.0,0.0,0.0
3265179,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=13,13,24,0.3684210526315789,0.32432432432432434,-0.044096728307254585
3265188,0,+043:+002,France,20_to_50km,zero=0;rare=0;common=24,24,27,0.7058823529411765,0.7058823529411765,0.0
3265894,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=5,5,21,0.2962962962962963,0.3076923076923077,0.01139601139601143
3268351,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=8,8,22,0.375,0.4,0.025000000000000022
3269329,0,+043:+004,France,20_to_50km,zero=0;rare=1;common=3,4,25,0.0,0.0,0.0
3270720,0,+043:+004,France,50_to_100km,zero=2;rare=2;common=14,18,22,0.0,0.0,0.0
3272246,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=4,4,20,0.15384615384615385,0.16666666666666666,0.012820512820512803
3274234,0,+043:+002,France,50_to_100km,zero=1;rare=0;common=21,22,20,0.22727272727272727,0.19047619047619047,-0.0367965367965368
3278063,0,+043:+004,France,20_to_50km,zero=1;rare=8;common=8,17,26,0.0,0.0,0.0
3279386,0,+043:+004,France,20_to_50km,zero=1;rare=1;common=4,6,24,0.07407407407407407,0.06666666666666667,-0.007407407407407404
3285466,0,+040:+009,Italy,20_to_50km,zero=1;rare=8;common=17,26,19,0.391304347826087,0.4,0.008695652173913049
3287463,0,+043:+002,France,100_to_200km,zero=1;rare=0;common=27,28,28,0.5185185185185185,0.5,-0.01851851851851849
3312219,0,+043:+004,France,20_to_50km,zero=1;rare=1;common=2,4,26,0.07142857142857142,0.06666666666666667,-0.004761904761904759
3312333,0,+049:+006,France,20_to_50km,zero=0;rare=0;common=24,24,26,0.52,0.52,0.0
3317463,0,+043:+002,France,100_to_200km,zero=0;rare=13;common=23,36,25,0.2903225806451613,0.29508196721311475,0.004759386567953439
3320162,0,+044:+007,France,20_to_50km,zero=0;rare=8;common=4,12,23,0.0,0.0,0.0
3321013,0,+043:+002,France,50_to_100km,zero=0;rare=1;common=9,10,24,0.11764705882352941,0.11764705882352941,0.0
3321096,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=19,19,26,0.45454545454545453,0.4888888888888889,0.03434343434343434
3323460,0,+040:+009,Italy,20_to_50km,zero=1;rare=7;common=20,28,20,0.3333333333333333,0.375,0.041666666666666685
3323461,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=12,12,21,0.47058823529411764,0.48484848484848486,0.014260249554367221
3327549,0,+043:+004,France,50_to_100km,zero=0;rare=0;common=7,7,23,0.0,0.0,0.0
3328851,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=19,19,22,0.5116279069767442,0.5365853658536586,0.024957458876914362
3336324,0,+043:+004,France,50_to_100km,zero=0;rare=3;common=6,9,23,0.24242424242424243,0.25,0.007575757575757569
3338830,0,+045:+010,Italy,50_to_100km,zero=0;rare=1;common=0,1,21,0.0,0.0,0.0
3345194,0,+040:+009,Italy,20_to_50km,zero=3;rare=6;common=13,22,21,0.4090909090909091,0.4186046511627907,0.009513742071881603
3346065,0,+052:+012,Germany,100_to_200km,zero=0;rare=1;common=21,22,23,0.22727272727272727,0.2222222222222222,-0.005050505050505055
3347108,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=11,11,23,0.4,0.4117647058823529,0.0117647058823529
3350205,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=9,9,19,0.45161290322580644,0.5,0.04838709677419356
3352016,0,+043:+002,France,50_to_100km,zero=0;rare=1;common=21,22,25,0.4166666666666667,0.425531914893617,0.00886524822695034
3363712,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=1;common=8,9,22,0.12903225806451613,0.12903225806451613,0.0
3364612,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=10,10,25,0.1111111111111111,0.11428571428571428,0.003174603174603177
3367390,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=10,10,25,0.3888888888888889,0.4,0.011111111111111127
3370547,0,+047:+004,France,20_to_50km,zero=0;rare=1;common=20,21,27,0.425531914893617,0.4583333333333333,0.03280141843971629
3371265,0,+040:+009,Italy,20_to_50km,zero=0;rare=4;common=17,21,21,0.43902439024390244,0.47619047619047616,0.037166085946573724
3374173,0,+045:+010,Italy,50_to_100km,zero=0;rare=2;common=21,23,25,0.23529411764705882,0.20833333333333334,-0.026960784313725478
3376766,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=11,11,20,0.24242424242424243,0.25806451612903225,0.01564027370478982
3377097,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=19,19,21,0.4878048780487805,0.5,0.012195121951219523
3380076,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=15,15,22,0.2564102564102564,0.2702702702702703,0.013860013860013898
3382673,0,+052:+012,Germany,100_to_200km,zero=0;rare=2;common=41,43,24,0.3939393939393939,0.3880597014925373,-0.005879692446856599
3385244,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=5,5,23,0.21428571428571427,0.21428571428571427,0.0
3386286,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=23,23,22,0.391304347826087,0.4,0.008695652173913049
3386606,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=16,16,21,0.5263157894736842,0.5405405405405406,0.01422475106685639
3394046,0,+040:+009,Italy,20_to_50km,zero=2;rare=1;common=5,8,19,0.14285714285714285,0.14814814814814814,0.005291005291005291
3397417,0,+040:+009,Italy,20_to_50km,zero=0;rare=2;common=9,11,21,0.30303030303030304,0.3125,0.009469696969696961
3401987,0,+043:+004,France,20_to_50km,zero=2;rare=2;common=2,6,24,0.06666666666666667,0.06666666666666667,0.0
3403239,0,+040:+009,Italy,20_to_50km,zero=0;rare=4;common=9,13,21,0.30303030303030304,0.35294117647058826,0.04991087344028522
3403699,0,+047:+004,France,20_to_50km,zero=0;rare=0;common=27,27,26,0.5283018867924528,0.5283018867924528,0.0
3412885,0,+043:+002,France,50_to_100km,zero=0;rare=0;common=15,15,29,0.6046511627906976,0.5909090909090909,-0.013742071881606699
3425724,0,+040:+009,Italy,20_to_50km,zero=1;rare=1;common=11,13,24,0.17142857142857143,0.2702702702702703,0.09884169884169886
3430149,0,+043:+002,France,50_to_100km,zero=0;rare=1;common=9,10,22,0.1875,0.25,0.0625
3434347,0,+040:+009,Italy,20_to_50km,zero=0;rare=5;common=10,15,21,0.43243243243243246,0.4444444444444444,0.012012012012011963
3435654,0,+043:+002,France,20_to_50km,zero=0;rare=0;common=7,7,25,0.4375,0.4375,0.0
3437444,0,+048:+005,France,20_to_50km,zero=0;rare=0;common=9,9,26,0.34285714285714286,0.34285714285714286,0.0
3438745,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=4,4,23,0.14285714285714285,0.14814814814814814,0.005291005291005291
3441914,0,+043:+002,France,50_to_100km,zero=0;rare=2;common=15,17,23,0.3333333333333333,0.35,0.016666666666666663
3442464,0,+040:+009,Italy,20_to_50km,zero=7;rare=6;common=13,26,21,0.13043478260869565,0.1702127659574468,0.039777983348751156
3442818,0,+053:+006,Netherlands,20_to_50km,zero=0;rare=0;common=10,10,21,0.3125,0.3225806451612903,0.010080645161290314
3443015,0,+043:+004,France,50_to_100km,zero=5;rare=1;common=2,8,19,0.0,0.0,0.0
3445857,0,+043:+002,France,50_to_100km,zero=0;rare=1;common=4,5,19,0.24,0.25,0.010000000000000009
3447772,0,+048:+000,France,20_to_50km,zero=0;rare=0;common=9,9,18,0.4827586206896552,0.5185185185185185,0.035759897828863296
3449701,0,+043:+002,France,20_to_50km,zero=0;rare=0;common=26,26,24,0.43137254901960786,0.44,0.008627450980392137
3454767,0,+048:+004,France,20_to_50km,zero=0;rare=0;common=9,9,21,0.3225806451612903,0.3333333333333333,0.010752688172043001
